Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers Prev Yr,Followers,Followers gained,Partnered,Mature,Mean weekly watch hours,Mean weekly stream hours,Followers / 100000,1 / Average viewers,ln(Followers),ln(Average viewers),ln(Mean weekly watch hours),ln(Mean weekly stream hours)
kussia88,234802455,21915,86085,10714,61832,923808,861976,0,1,75257.19711538461,7.024038461538462,9.23808,0.00009333582228859437,13.736259536824237,9.279306576440906,11.228666820767012,1.9493383320493816
xth0rek,234544200,72870,9380,3218,257111,272007,14896,1,0,75174.42307692308,23.35576923076923,2.72007,0.00031075201988812925,12.513583080241105,8.076515327552329,11.227566333426525,3.1508440298608
clutch_fii,234431100,160410,19498,1461,121436,190050,68614,1,0,75138.17307692308,51.41346153846154,1.9005,0.0006844626967830253,12.155042474417394,7.2868764117507,11.227084005243388,3.939900035807359
Tfue,234337575,39015,37733,6006,11286426,11403035,116609,1,0,75108.19711538461,12.504807692307692,114.03035,0.0001665001665001665,16.249390106002494,8.700514248543275,11.226684981135213,2.5261131857473336
Repaz,234271050,189150,14341,1238,665301,692020,26719,1,1,75086.875,60.625,6.9202,0.0008077544426494346,13.447370135916264,7.121252453244542,11.226401055501334,4.104707349257647
SirMaza,233867550,111510,12033,2097,238901,361935,123034,1,0,74957.54807692308,35.74038461538461,3.61935,0.0004768717215069146,12.799219916674389,7.64826303090192,11.224677206624435,3.5762812711558793
KamiKat,233297970,54345,10706,4292,578696,696735,118039,1,0,74774.99038461539,17.41826923076923,6.96735,0.00023299161230195712,13.454160416587156,8.36450810375059,11.22223875490724,2.857519611193759
olofmeister,233267490,74835,26296,3117,601584,820834,219250,1,0,74765.22115384616,23.985576923076923,8.20834,0.0003208213025344883,13.618076175542683,8.044626279767337,11.222108097999875,3.1774526881597196
Nadia,233122965,74955,14720,3110,924462,1167453,242991,1,0,74718.89903846153,24.02403846153846,11.67453,0.0003215434083601286,13.97033501075554,8.04237800517328,11.221488338298206,3.179054931642887
Fairlight_Excalibur,233003655,163380,4283,1426,401803,406396,4593,1,0,74680.65865384616,52.36538461538461,4.06396,0.0007012622720897616,12.915083332678286,7.262628600974241,11.22097641729869,3.9582457740923322
MaximeBiaggi,232981965,11040,187871,21103,197791,647907,450116,1,0,74673.70673076923,3.5384615384615383,6.47907,0.00004738662749372127,13.381502446516125,9.957170489452313,11.22088332429717,1.2636920390275583
Rob2628,232954425,129075,20263,1804,27411,131283,103872,1,0,74664.87980769231,41.37019230769231,1.31283,0.0005543237250554324,11.785110577422433,7.4977617006225685,11.220765110735735,3.7225606289443216
PGL_DOTA2EN2,232814535,45975,39899,5064,160465,189023,28558,1,0,74620.04326923077,14.735576923076923,1.89023,0.00019747235387045813,12.149623979759465,8.529911963824013,11.22016442663602,2.6902647686689938
el_yuste,232585020,73800,26362,3151,149907,174073,24166,1,0,74546.48076923077,23.653846153846153,1.74073,0.00031735956839098697,12.067230030444156,8.055475141757274,11.219178112763819,3.163525729785036
brkk,232384845,109755,14361,2117,378835,484160,105325,1,1,74482.32211538461,35.17788461538461,4.8416,0.0004723665564478035,13.090170709582129,7.6577552711348655,11.21831708916881,3.560417607182712
pathofexilebota,231648270,123870,12949,1870,66703,86800,20097,1,0,74246.24038461539,39.70192307692308,0.868,0.0005347593582887701,11.371361900648441,7.533693709848633,11.21514242083234,3.6813996267447178
ì•„ë¼í•˜ì‹œ_íƒ€ë¹„ (arahashitabi_stellive),231550770,59970,18034,3861,30180,102708,72528,1,0,74214.99038461539,19.221153846153847,1.02708,0.000259000259000259,11.53964528966961,8.258681496264236,11.214721435497655,2.956011435359027
ESAMarathon,230372820,435285,16554,529,283603,290152,6549,1,0,73837.44230769231,139.51442307692307,2.90152,0.001890359168241966,12.578160202581385,6.270988431858299,11.209621230273623,4.938167987149338
ë§ˆì  íƒ€_ (magenta62),229888755,73560,27001,3125,401877,507785,105908,1,1,73682.29326923077,23.576923076923077,5.07785,0.00032,13.137813408627768,8.047189562170502,11.207517795162941,3.1602683979147295
í”Œë ˆìž„__ (flamekr),229503675,178200,14103,1287,138799,170079,31280,1,0,73558.87019230769,57.11538461538461,1.70079,0.000777000777000777,12.044018313972412,7.160069207596127,11.205841319605033,4.045073513215318
TwitchRivals,229379520,19155,71396,11974,2243336,2435790,192454,1,0,73519.07692307692,6.139423076923077,24.3579,0.00008351428094204109,14.705781697199345,9.390492911485298,11.205300201497497,1.8147307763312213
ì›_ê²Œìž„ë°©ì†¡ (alenenwooptv),229302735,176250,2927,1301,149394,163611,14217,1,0,73494.46634615384,56.49038461538461,1.63611,0.0007686395080707148,12.005246938054281,7.170888478512505,11.204965394559228,4.0340704398709875
TheJRM_,229181970,87690,5921,2613,325866,392687,66821,1,0,73455.75961538461,28.10576923076923,3.92687,0.0003827018752391887,12.880768135867395,7.868254265520613,11.204438593985618,3.3359748659698734
TFToddy,229163625,119790,11484,1912,66376,95155,28779,1,1,73449.87980769231,38.39423076923077,0.95155,0.0005230125523012552,11.463262419951128,7.555905093611346,11.204358545218007,3.6479072079218486
MenosTrece,229133115,87960,13585,2604,1102926,1199755,96829,1,0,73440.10096153847,28.192307692307693,11.99755,0.00038402457757296467,13.997627927246711,7.86480400332846,11.204225400042045,3.3390491638651696
FPSThailand,228518460,123705,20339,1847,542123,564948,22825,1,0,73243.09615384616,39.64903846153846,5.64948,0.0005414185165132648,13.244488970494832,7.52131798019924,11.201539271978023,3.6800666971320375
dorki,228398370,131565,8466,1735,77717,115727,38010,1,0,73204.60576923077,42.16826923076923,1.15727,0.0005763688760806917,11.658989248100532,7.45876269238096,11.201013618314684,3.7416680242500635
crokeyz,226497525,114045,5120,1986,104547,112650,8103,1,0,72595.36057692308,36.55288461538461,1.1265,0.0005035246727089627,11.63204094586039,7.593877844605118,11.192656294871815,3.5987601055271186
Rumathra,226050630,202665,10892,1115,685949,766375,80426,1,0,72452.125,64.95673076923077,7.66375,0.0008968609865470852,13.549426885064989,7.016609683894219,11.190681277891505,4.173721367758641
Daarick,225984510,93450,11524,2418,232469,318892,86423,1,1,72430.93269230769,29.951923076923077,3.18892,0.00041356492969396195,12.672607766449556,7.790696031174738,11.190388734261061,3.3995935320801807
edizderbreite,225863895,79410,10629,2844,218766,281405,62639,1,1,72392.27403846153,25.451923076923077,2.81405,0.00035161744022503517,12.547550191805922,7.952966790923131,11.189854860503713,3.2367913030857287
JeffHoogland,225615210,103500,8167,2179,89902,114638,24736,1,0,72312.56730769231,33.17307692307692,1.14638,0.0004589261128958238,11.649534616432216,7.68662133494462,11.188753214724775,3.5017386108840327
ë„í˜„_ (d_obby),225492585,131295,10713,1717,242997,259101,16104,1,0,72273.26442307692,42.08173076923077,2.59101,0.0005824111822947001,12.464973226056454,7.448333860897476,11.188209553079469,3.73961369803112
AlphaCast,225330360,74310,21244,3032,606828,620448,13620,1,1,72221.26923076923,23.817307692307693,6.20448,0.00032981530343007914,13.338197076730731,8.016977746762262,11.18748986918227,3.170412530347987
pisicela,225278310,150405,6786,1497,184881,220806,35925,1,0,72204.58653846153,48.20673076923077,2.20806,0.0006680026720106881,12.305039766928918,7.311218384419629,11.187258848326717,3.8754986538226075
SummonersInnLive,224903730,52590,26872,4276,578690,580484,1794,1,0,72084.52884615384,16.85576923076923,5.80484,0.00023386342376052386,13.271617517294064,8.360773272144936,11.18559472113744,2.824692985779862
SharonQueen,224455590,517140,1223,434,461610,569953,108343,1,1,71940.89423076923,165.75,5.69953,0.002304147465437788,13.253309180270687,6.073044534100405,11.18360014740268,5.110480629065972
TheKller,224390175,143100,3771,1568,90490,103078,12588,1,0,71919.92788461539,45.86538461538461,1.03078,0.0006377551020408163,11.543241262172174,7.357556200910353,11.183308666428305,3.825710684741014
Taylor_Jevaux,224005605,58350,16785,3839,1703849,2158407,454558,1,0,71796.66826923077,18.701923076923077,21.58407,0.00026048450117218026,14.584881007573438,8.252967195000798,11.181593351024162,2.928626356911174
Alkaizerx,223916715,139545,12621,1604,185799,207876,22077,1,1,71768.17788461539,44.72596153846154,2.07876,0.0006234413965087282,12.244697027066941,7.38025578842646,11.181196451842327,3.800554128067241
ê¹€ëœëª¨ (kimdoenmo),223840380,132465,21316,1689,114003,203837,89834,1,0,71743.71153846153,42.45673076923077,2.03837,0.0005920663114268798,12.225075933832201,7.4318919168078,11.180855485717649,3.748485457767484
Tobias,223742880,86865,8966,2575,231137,389791,158654,1,0,71712.46153846153,27.841346153846153,3.89791,0.0003883495145631068,12.87336597702558,7.853604813097837,11.180419812580354,3.3265221875244717
JapaneseKoreanUG,223389765,95850,23515,2330,87119,130521,43402,1,0,71599.28365384616,30.721153846153847,1.30521,0.00042918454935622315,11.779289412338954,7.753623546559746,11.178840348064137,3.4249514676702626
AmazonMusic,223354935,29175,46383,7655,562834,671841,109007,1,0,71588.12019230769,9.350961538461538,6.71841,0.00013063357282821686,13.417776984366544,8.943114308091785,11.178684420080792,2.2354791763512285
Pato,223253220,50670,12340,4406,454847,498710,43863,1,0,71555.51923076923,16.240384615384617,4.9871,0.00022696323195642307,13.119780043468724,8.39072252736229,11.178228920105614,2.7875010176664277
Snopey_,223172310,74085,16539,3012,226077,533665,307588,0,0,71529.58653846153,23.745192307692307,5.33665,0.00033200531208499334,13.18752358025777,8.010359588919783,11.177866440832146,3.167380080839307
Calebhart42,223072770,120465,11428,1851,206151,211826,5675,1,0,71497.68269230769,38.61057692307692,2.11826,0.0005402485143165856,12.263520461933604,7.523481312573497,11.177420318259092,3.6535262524871444
KnebelTV,222901545,121335,5434,1837,22543,33410,10867,1,0,71442.80288461539,38.88942307692308,0.3341,0.0005443658138268917,10.416610535350802,7.515889085215125,11.176652448887902,3.6607223133166347
nacho_dayo,222750120,69705,11895,3195,248628,380502,131874,1,0,71394.26923076923,22.341346153846153,3.80502,0.00031298904538341156,12.849246712511851,8.069342366811636,11.175972882232058,3.1064390493836602
Timmac,222732750,191400,9841,1163,586439,596507,10068,1,1,71388.70192307692,61.34615384615385,5.96507,0.0008598452278589854,13.298846255572794,7.0587581525186645,11.175894899435509,4.116532477197463
nilojeda,222472500,30990,74775,7179,790925,1055993,265068,1,0,71305.28846153847,9.932692307692308,10.55993,0.0001392951664577239,13.869992114438494,8.878915376576483,11.17472577562287,2.295831569978266
Halo,222315330,10275,81686,21636,698118,737048,38930,1,0,71254.91346153847,3.293269230769231,7.37048,0.00004621926418931411,13.510408297951628,9.982113872991318,11.174019056616904,1.1918807585609072
JOEYKAOTYK,221718540,102870,11176,2155,146858,180101,33243,1,0,71063.63461538461,32.97115384615385,1.80101,0.0004640371229698376,12.101273083619482,7.675546002537848,11.171331016808837,3.495633053321548
blackelespanolito,221208105,95970,14769,2305,846692,932946,86254,1,0,70900.03365384616,30.759615384615383,9.32946,0.0004338394793926247,13.746102600340992,7.742835955430749,11.169026187186484,3.426202640808145
fobm4ster,221180910,132900,12456,1664,122432,142989,20557,1,0,70891.31730769231,42.59615384615385,1.42989,0.0006009615384615385,11.87052298320639,7.416979621381154,11.168903241095546,3.7517639638978086
ë‚˜ë‚˜ì–‘ (nanayango3o),221031450,126450,12086,1748,217701,231965,14264,1,0,70843.41346153847,40.52884615384615,2.31965,0.0005720823798627002,12.354341777198655,7.466227556215481,11.168227276246027,3.702013971294583
ã—ã‚“ã˜ã•ã‚“ (shinjifromjapanxd),220932810,78150,18638,2826,58758,152882,94124,1,0,70811.79807692308,25.048076923076923,1.52882,0.00035385704175513094,11.937421660984523,7.946617563244473,11.167780905303555,3.2207970550460945
nyanners,220605615,47655,17654,4629,992977,1042927,49950,1,1,70706.92788461539,15.274038461538462,10.42927,0.00021602937999567941,13.857541741121194,8.44009614103127,11.166298836965375,2.726154554568198
Naowh,220521540,114090,8640,1932,244966,277568,32602,1,0,70679.98076923077,36.56730769230769,2.77568,0.0005175983436853002,12.533821227195038,7.566311014772463,11.165917654351405,3.599154608786887
WeAreTheVR,220476540,92115,17009,2393,565044,611630,46586,1,1,70665.55769230769,29.52403846153846,6.1163,0.0004178854993731718,13.323882803501807,7.780303087908373,11.16571357182952,3.385204794628081
lilsimsie,220406115,60570,18250,3638,719837,824683,104846,1,0,70642.98557692308,19.41346153846154,8.24683,0.0002748763056624519,13.62275434905254,8.199189359078067,11.165394099063695,2.965966719171465
snoodyboo,220206630,125955,8634,1748,126799,135653,8854,1,0,70579.04807692308,40.37019230769231,1.35653,0.0005720823798627002,11.817855433581563,7.466227556215481,11.164488609987885,3.698091698482245
MembTV,219753135,151710,16772,1448,109847,124101,14254,1,0,70433.69711538461,48.625,1.24101,0.0006906077348066298,11.72885102917796,7.277938572945661,11.162427079835876,3.8841378019386106
SergioFFerra,219738705,90870,18678,2418,64581,173127,108546,1,0,70429.07211538461,29.125,1.73127,0.00041356492969396195,12.061780708203582,7.790696031174738,11.162361413087636,3.371596911885865
ImSoFresh,219669885,132450,8423,1658,176684,192967,16283,1,0,70407.01442307692,42.45192307692308,1.92967,0.0006031363088057901,12.170274468811556,7.4133673356952405,11.162048173874162,3.7483722138966877
dakotaz,219542775,109845,6855,1998,4662975,4687561,24586,1,0,70366.27403846153,35.20673076923077,46.87561,0.0005005005005005005,15.360422962509464,7.599901959208498,11.161469365405623,3.5612372793597515
KYR_SP33DY,219371340,89595,5619,2448,819400,840329,20929,1,0,70311.32692307692,28.716346153846153,8.40329,0.0004084967320261438,13.641548760804795,7.803026643632217,11.160688187481018,3.357466513030988
ì¸ê°„ì ¤ë¦¬ (ses836),218764770,137685,7448,1588,172915,176478,3563,1,0,70116.91346153847,44.12980769230769,1.76478,0.0006297229219143577,12.080951501694193,7.370230641807081,11.157919320119097,3.787135465517773
ã—ã‚ƒã‚‹ã‚‹ (syaruru3),218191695,147270,17787,1481,79735,100432,20697,1,0,69933.23557692308,47.20192307692308,1.00432,0.0006752194463200541,11.517236160557314,7.300472814267799,11.155296288423813,3.85443463491668
Joe_Bartolozzi,218098020,68475,13057,3185,1142983,1506331,363348,1,0,69903.21153846153,21.947115384615383,15.06331,0.0003139717425431711,14.22518745070884,8.066207568006263,11.154866871922719,3.0886357133277507
LoLWorldChampionship,217736505,142950,9425,1523,86318,131113,44795,0,0,69787.34134615384,45.81730769230769,1.31113,0.0006565988181221273,11.783814825781512,7.328437352895162,11.153207916231167,3.82466191694693
TpaBoMaH,217560390,88530,16090,2457,491060,548605,57545,1,0,69730.89423076923,28.375,5.48605,0.000407000407000407,13.215133971552747,7.806696372521179,11.152398744322834,3.3455084758015667
BoxyFresh,217329030,93705,8166,2319,135713,155782,20069,1,1,69656.74038461539,30.033653846153847,1.55782,0.00043122035360068997,11.95621287301009,7.7488913372555315,11.151334749609758,3.4023185477922517
n3koglai,217318665,17460,65047,12446,2432283,2598190,165907,1,1,69653.41826923077,5.596153846153846,25.9819,0.00008034709946970914,14.77032560671795,9.429154565129164,11.151287055810291,1.722079548590065
WakzLoL,216519540,106035,8059,2042,73445,111296,37851,1,0,69397.28846153847,33.98557692307692,1.11296,0.0004897159647404506,11.619948597713956,7.621684998724611,11.14760307457221,3.525936226469636
polispol1,216412815,120030,15575,1802,1007733,1206957,199224,1,0,69363.08173076923,38.47115384615385,12.06957,0.0005549389567147614,14.003612873927253,7.496652438168283,11.147110041418511,3.6499087097158625
mlodziutki7,216293235,41715,16142,5184,134640,180720,46080,1,0,69324.75480769231,13.370192307692308,1.8072,0.00019290123456790122,12.104704151141885,8.55333223803211,11.146557333625108,2.593027774532647
Quantum,216293220,135615,3895,1594,139391,156595,17204,1,0,69324.75,43.46634615384615,1.56595,0.0006273525721455458,11.96141813354891,7.374001859350161,11.146557264274808,3.7719869870360485
Mynthos,216216510,82995,7753,2605,238573,271289,32716,1,1,69300.16346153847,26.60096153846154,2.71289,0.00038387715930902113,12.510939952303469,7.865187954187467,11.146202543927572,3.280947363196792
